package	own_source_loc_rust	is_binary	own_dyn_hits	dep_dyn_hits	total_dyn_hits	dep_distinct_crates_using_dyn	fetch_status	own_dyn_sample
gui-libs/greetd-0.10.3-r1	3649	yes	13	237	250	20	OK	./.upstream-cache/greetd-0.10.3/agreety/src/main.rs:14:fn maybe_unquote(s: &str) -> Result<String, Box<dyn std::error::Error>> {|./.upstream-cache/greetd-0.10.3/agreety/src/main.rs:21:fn prompt_stderr(prompt: &str) -> Result<String, Box<dyn std::error::Error>> {|./.upstream-cache/greetd-0.10.3/agreety/src/main.rs:28:fn get_distro_name() -> Result<String, Box<dyn std::error::Error>> {|
app-laptop/framework-tool-tui-0.8.0	3647	yes	2	1342	1344	91	OK	./.upstream-cache/framework-tool-tui-0.8.0/src/tui/component/main.rs:25:    adjustable_panels: Vec<Box<dyn AdjustableComponent>>,|./.upstream-cache/framework-tool-tui-0.8.0/src/tui/component/main.rs:31:        let mut adjustable_panels: Vec<Box<dyn AdjustableComponent>> = Vec::new();||
app-laptop/framework-tool-tui-0.8.4	3637	yes	2	0	2	0	OK	./.upstream-cache/framework-tool-tui-0.8.4/src/tui/component/main.rs:25:    adjustable_panels: Vec<Box<dyn AdjustableComponent>>,|./.upstream-cache/framework-tool-tui-0.8.4/src/tui/component/main.rs:31:        let mut adjustable_panels: Vec<Box<dyn AdjustableComponent>> = Vec::new();||
app-laptop/framework-tool-tui-0.8.3	3635	yes	2	1379	1381	90	OK	./.upstream-cache/framework-tool-tui-0.8.3/src/tui/component/main.rs:25:    adjustable_panels: Vec<Box<dyn AdjustableComponent>>,|./.upstream-cache/framework-tool-tui-0.8.3/src/tui/component/main.rs:31:        let mut adjustable_panels: Vec<Box<dyn AdjustableComponent>> = Vec::new();||
gui-apps/tuigreet-0.9.1-r2	3631	yes	12	1132	1144	80	OK	./.upstream-cache/tuigreet-0.9.1/build.rs:14:fn get_git_version() -> Result<String, Box<dyn Error>> {|./.upstream-cache/tuigreet-0.9.1/src/keyboard.rs:25:pub async fn handle(greeter: Arc<RwLock<Greeter>>, input: KeyEvent, ipc: Ipc) -> Result<(), Box<dyn Error>> {|./.upstream-cache/tuigreet-0.9.1/src/info.rs:219:pub fn get_sessions(greeter: &Greeter) -> Result<Vec<Session>, Box<dyn Error>> {|
net-wireless/bluetui-0.8.0	3630	yes	0	1384	1384	90	OK	|
dev-util/cargo-c-0.10.19	3622	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.19/src/build.rs:849:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.19/src/build.rs:850:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.19/src/build.rs:908:    exec: &Arc<dyn Executor>,|
gui-libs/greetd-0.10.0-r1	3617	yes	13	237	250	20	OK	./.upstream-cache/greetd-0.10.0/agreety/src/main.rs:14:fn maybe_unquote(s: &str) -> Result<String, Box<dyn std::error::Error>> {|./.upstream-cache/greetd-0.10.0/agreety/src/main.rs:21:fn prompt_stderr(prompt: &str) -> Result<String, Box<dyn std::error::Error>> {|./.upstream-cache/greetd-0.10.0/agreety/src/main.rs:28:fn get_distro_name() -> Result<String, Box<dyn std::error::Error>> {|
dev-util/cargo-c-0.10.18	3597	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.18/src/build.rs:849:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.18/src/build.rs:850:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.18/src/build.rs:908:    exec: &Arc<dyn Executor>,|
dev-util/btfdump-0.0.4	3594	yes	5	205	210	19	OK	./.upstream-cache/btfdump-0.0.4/src/c_dumper.rs:78:        filter: Box<dyn Fn(u32, &'a BtfType<'a>) -> bool>,|./.upstream-cache/btfdump-0.0.4/src/lib.rs:37:pub type BtfResult<T> = Result<T, Box<dyn Error>>;|./.upstream-cache/btfdump-0.0.4/src/main.rs:184:fn main() -> Result<(), Box<dyn Error>> {|
dev-util/bpf-linker-0.9.15-r1	3594	yes	0	0	0	0	OK	|
dev-util/bpf-linker-0.9.15	3594	yes	0	6	6	4	OK	|
sys-apps/syd-tui-0.2.2	3566	yes	0	215	215	16	OK	|
dev-util/cargo-c-0.10.16	3542	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.16/src/build.rs:826:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.16/src/build.rs:827:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.16/src/build.rs:885:    exec: &Arc<dyn Executor>,|
sys-block/dust-1.1.1-r1	3539	yes	2	483	485	41	OK	./.upstream-cache/dust-1.1.1/src/display.rs:102:        let itr: Box<dyn Iterator<Item = char>> = if self.display_data.initial.bars_on_right {|./.upstream-cache/dust-1.1.1/src/display_node.rs:20:        let out: Box<dyn Iterator<Item = &DisplayNode>> = if is_reversed {||
dev-util/cargo-c-0.10.15	3487	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.15/src/build.rs:826:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.15/src/build.rs:827:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.15/src/build.rs:885:    exec: &Arc<dyn Executor>,|
dev-util/cargo-c-0.10.14	3458	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.14/src/build.rs:814:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.14/src/build.rs:815:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.14/src/build.rs:873:    exec: &Arc<dyn Executor>,|
dev-util/cargo-c-0.10.13-r1	3458	yes	4	0	4	0	OK	./.upstream-cache/cargo-c-0.10.13/src/build.rs:814:        on_stdout_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.13/src/build.rs:815:        on_stderr_line: &mut dyn FnMut(&str) -> CargoResult<()>,|./.upstream-cache/cargo-c-0.10.13/src/build.rs:873:    exec: &Arc<dyn Executor>,|
dev-vcs/git-absorb-0.9.0	3358	yes	2	0	2	0	OK	./.upstream-cache/git-absorb-0.9.0/src/main.rs:142:    _fn_timestamp: &dyn ThreadSafeTimestampFn<Output = io::Result<()>>,|./.upstream-cache/git-absorb-0.9.0/src/main.rs:143:    mut rd: &mut dyn RecordDecorator,||
net-analyzer/rustscan-2.4.1	3321	yes	0	1832	1832	104	OK	|
dev-java/icedtea-web-1.8.8-r2	3220	yes	0	0	0	0	OK	|
app-crypt/sequoia-sop-0.37.3	3088	yes	128	0	128	0	OK	./.upstream-cache/sequoia-sop-0.37.3/build.rs:24:fn cli(name: &'static str, variant: Variant) -> Result<(), Box<dyn Error>> {|./.upstream-cache/sequoia-sop-0.37.3/build.rs:41:fn asset_out_dir(asset: &str) -> Result<PathBuf, Box<dyn Error>> {|./.upstream-cache/sequoia-sop-0.37.3/src/lib.rs:102:    fn from_reader(sop: &'s SQOP, source: &mut (dyn io::Read + Send + Sync),|
media-sound/helvum-0.5.1-r4	3063	yes	1	774	775	52	OK	./.upstream-cache/helvum-0.5.1/src/main.rs:108:fn main() -> Result<(), Box<dyn std::error::Error>> {||
sys-power/wluma-4.4.0-r2	2732	yes	62	976	1038	63	OK	./.upstream-cache/wluma-4.4.0/src/predictor/controller.rs:217:    fn setup() -> Result<(Controller, Sender<u64>, Receiver<u64>), Box<dyn Error>> {|./.upstream-cache/wluma-4.4.0/src/predictor/controller.rs:228:    fn test_process_first_user_change() -> Result<(), Box<dyn Error>> {|./.upstream-cache/wluma-4.4.0/src/predictor/controller.rs:242:    fn test_process_several_continuous_user_changes() -> Result<(), Box<dyn Error>> {|
dev-util/bingrep-0.11.0-r1	2714	yes	0	268	268	22	OK	|
sys-power/wluma-4.3.0-r3	2662	yes	62	675	737	49	OK	./.upstream-cache/wluma-4.3.0/src/predictor/controller.rs:217:    fn setup() -> Result<(Controller, Sender<u64>, Receiver<u64>), Box<dyn Error>> {|./.upstream-cache/wluma-4.3.0/src/predictor/controller.rs:228:    fn test_process_first_user_change() -> Result<(), Box<dyn Error>> {|./.upstream-cache/wluma-4.3.0/src/predictor/controller.rs:242:    fn test_process_several_continuous_user_changes() -> Result<(), Box<dyn Error>> {|
net-wireless/bluetui-0.7.2	2579	yes	1	1384	1385	90	OK	./.upstream-cache/bluetui-0.7.2/src/app.rs:30:pub type AppResult<T> = std::result::Result<T, Box<dyn error::Error>>;||
dev-util/cargo-vendor-filterer-0.5.18	2542	yes	1	0	1	0	OK	./.upstream-cache/cargo-vendor-filterer-0.5.18/src/main.rs:532:    let output: Box<dyn Write> = match compress {||
sys-apps/pandora_box-0.19.0	2513	yes	3	0	3	0	OK	./.upstream-cache/pandora_box-0.19.0/pandora/pandora.rs:1357:    input: Box<dyn std::io::BufRead>,|./.upstream-cache/pandora_box-0.19.0/pandora/pandora.rs:1846:fn open_input(input: &str) -> Box<dyn BufRead> {|./.upstream-cache/pandora_box-0.19.0/pandora/pandora.rs:1883:fn open_output(path_or_stdout: &str) -> Box<dyn std::io::Write> {|
sys-kernel/dracut-111-r1	2393	yes	0	0	0	0	OK	|
sys-kernel/dracut-110-r5	2393	yes	0	0	0	0	OK	|
sys-apps/systemctl-tui-0.4.0	2378	yes	0	0	0	0	OK	|
dev-util/rinstall-0.2.0-r1	2334	yes	1	284	285	31	OK	./.upstream-cache/rinstall-0.2.0/build.rs:38:fn main() -> Result<(), Box<dyn std::error::Error>> {||
app-shells/zoxide-0.9.9	2222	yes	0	571	571	43	OK	|
app-shells/zoxide-0.9.6-r1	2197	yes	0	387	387	43	OK	|
app-shells/zoxide-0.9.8	2193	yes	0	557	557	42	OK	|
app-shells/zoxide-0.9.7	2155	yes	0	432	432	43	OK	|
app-shells/zoxide-0.9.4-r1	2106	yes	0	373	373	39	OK	|
gui-apps/tuigreet-0.8.0-r2	2024	yes	14	399	413	41	OK	./.upstream-cache/tuigreet-0.8.0/build.rs:14:fn get_git_version() -> Result<String, Box<dyn Error>> {|./.upstream-cache/tuigreet-0.8.0/src/keyboard.rs:16:pub async fn handle(greeter: Arc<RwLock<Greeter>>, events: &mut Events, ipc: Ipc) -> Result<(), Box<dyn Error>> {|./.upstream-cache/tuigreet-0.8.0/src/info.rs:160:pub fn get_sessions(greeter: &Greeter) -> Result<Vec<(String, String)>, Box<dyn Error>> {|
sys-apps/zram-generator-1.2.1	1959	yes	0	200	200	15	OK	|
sys-kernel/scx-loader-1.1.1	1884	yes	7	1525	1532	75	OK	./.upstream-cache/scx-loader-1.1.1/crates/scxctl/src/main.rs:10:fn cmd_get(scx_loader: &LoaderClientProxyBlocking) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.1.1/crates/scxctl/src/main.rs:53:) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.1.1/crates/scxctl/src/main.rs:83:) -> Result<(), Box<dyn std::error::Error>> {|
sys-kernel/scx-loader-1.1.0	1884	yes	7	1231	1238	72	OK	./.upstream-cache/scx-loader-1.1.0/crates/scxctl/src/main.rs:10:fn cmd_get(scx_loader: &LoaderClientProxyBlocking) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.1.0/crates/scxctl/src/main.rs:53:) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.1.0/crates/scxctl/src/main.rs:83:) -> Result<(), Box<dyn std::error::Error>> {|
sys-apps/ipmi-fan-control-0.4.0-r1	1874	yes	0	389	389	37	OK	|
app-crypt/sequoia-sqv-1.3.0-r1	1865	yes	1	0	1	0	OK	./.upstream-cache/sequoia-sqv-1.3.0/src/sqv.rs:314:        let mut sink: Box<dyn io::Write> = if let Some(n) = &cli.output {||
sys-kernel/scx-loader-1.0.20	1854	yes	7	1086	1093	62	OK	./.upstream-cache/scx-loader-1.0.20/crates/scxctl/src/main.rs:10:fn cmd_get(scx_loader: &LoaderClientProxyBlocking) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.0.20/crates/scxctl/src/main.rs:53:) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.0.20/crates/scxctl/src/main.rs:83:) -> Result<(), Box<dyn std::error::Error>> {|
sys-kernel/scx-loader-1.0.19	1854	yes	7	1073	1080	61	OK	./.upstream-cache/scx-loader-1.0.19/crates/scxctl/src/main.rs:10:fn cmd_get(scx_loader: &LoaderClientProxyBlocking) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.0.19/crates/scxctl/src/main.rs:53:) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/scx-loader-1.0.19/crates/scxctl/src/main.rs:83:) -> Result<(), Box<dyn std::error::Error>> {|
dev-vcs/pkgcruft-git-0.0.5-r2	1794	yes	0	0	0	0	OK	|
app-misc/jf-1.0.0	1771	yes	0	318	318	33	OK	|
dev-util/bpftop-0.8.0	1657	yes	0	1059	1059	91	OK	|
dev-util/bpftop-0.7.1	1647	yes	0	841	841	55	OK	|
sys-apps/zram-generator-1.1.2-r1	1585	yes	0	114	114	11	OK	|
app-laptop/tiny-dfr-0.3.5	1528	yes	0	908	908	53	OK	|
sys-kernel/virtme-ng-1.41	1487	yes	0	12	12	2	OK	|
app-text/fblog-4.10.0-r1	1454	yes	4	614	618	38	OK	./.upstream-cache/fblog-4.10.0/src/log.rs:11:    out: &mut dyn Write,|./.upstream-cache/fblog-4.10.0/src/log.rs:125:fn write_additional_values(out: &mut dyn Write, log_entry: &BTreeMap<String, String>, additional_values: &[String], handlebars: &Handlebars<'static>) {|./.upstream-cache/fblog-4.10.0/src/main.rs:101:fn input_read(input_filename: &str) -> Box<dyn io::Read> {|
app-misc/jf-0.6.2-r2	1438	yes	0	36	36	5	OK	|
media-sound/rescrobbled-0.10.0	1398	yes	0	0	0	0	OK	|
media-sound/rescrobbled-0.9.0	1369	yes	0	0	0	0	OK	|
net-nds/ldap-proxy-0.1.4	1342	yes	0	1727	1727	84	OK	|
app-laptop/tiny-dfr-0.3.3	1316	yes	0	885	885	67	OK	|
app-laptop/tiny-dfr-0.3.1-r1	1221	yes	0	797	797	60	OK	|
app-laptop/tiny-dfr-0.3.0-r1	1203	yes	0	797	797	60	OK	|
www-misc/quixotic-0.12-r1	1142	yes	0	852	852	69	OK	|
dev-util/cargo-license-0.7.0	906	yes	8	0	8	0	OK	./.upstream-cache/cargo-license-0.7.0/src/lib.rs:96:    fn license_iter(&self) -> Box<dyn Iterator<Item = &LicenseReq> + '_> {|./.upstream-cache/cargo-license-0.7.0/src/lib.rs:457:    output_writer: Box<dyn io::Write>,|./.upstream-cache/cargo-license-0.7.0/src/lib.rs:477:    output_writer: &mut Box<dyn io::Write>,|
dev-build/corrosion-0.5.2	890	yes	5	0	5	0	OK	./.upstream-cache/corrosion-0.5.2/generator/src/subcommands/gen_cmake/target.rs:96:        out_file: &mut dyn std::io::Write,|./.upstream-cache/corrosion-0.5.2/generator/src/subcommands/gen_cmake/target.rs:98:    ) -> Result<(), Box<dyn Error>> {|./.upstream-cache/corrosion-0.5.2/generator/src/subcommands/gen_cmake.rs:80:) -> Result<(), Box<dyn std::error::Error>> {|
dev-build/corrosion-0.6.1-r1	644	yes	0	0	0	0	OK	|
dev-util/cargo-license-0.6.1-r1	553	yes	0	270	270	22	OK	|
dev-libs/dynolog-0.5.0-r1	532	yes	0	122	122	12	OK	|
dev-libs/dynolog-0.3.2-r1	532	yes	0	122	122	12	OK	|
sys-apps/asahi-startup-disk-0.1.3-r1	392	yes	2	760	762	51	OK	./.upstream-cache/asahi-startup-disk-0.1.3/src/startup_disk.rs:65:pub fn startup_disk_library() -> &'static dyn StartupDiskTrait {|./.upstream-cache/asahi-startup-disk-0.1.3/src/startup_disk.rs:73:    let startup_disk_library: &dyn StartupDiskTrait = if use_mock_library {||
app-misc/tzupdate-3.1.0-r1	339	yes	0	569	569	24	OK	|
dev-python/setuptools-rust-1.13.0	188	yes	0	145	145	21	OK	|
dev-python/setuptools-rust-1.12.1	163	yes	0	119	119	16	OK	|
dev-python/setuptools-rust-1.12.0	155	yes	0	104	104	18	OK	|
dev-vcs/breezy-3.3.22-r1	144	yes	0	0	0	0	OK	|
dev-vcs/breezy-3.3.21	144	yes	0	0	0	0	OK	|
dev-vcs/breezy-3.3.20	144	yes	0	0	0	0	OK	|
app-laptop/framework_tool-0.6.5	77	yes	0	946	946	68	OK	|
app-laptop/framework_tool-0.6.4	77	yes	0	890	890	67	OK	|
app-laptop/framework_tool-0.6.3	77	yes	0	890	890	67	OK	|
app-laptop/framework_tool-0.6.2	77	yes	0	890	890	67	OK	|
